FID,Id,Name,zone,sci_name,Specie,spec_code,thai_name,local_name,dbh_cm,height_m,crow_cov_s,3d,date_surve,status,lat,long,detail,attach
478,D11-2_478,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.02557737,99.8909051483999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
485,D11-2_485,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.026419978,99.8916894915,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
490,D11-2_490,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0257187210999,99.8902811163,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
354,E15-1_354,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0262995912999,99.8928010343,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
355,E15-1_355,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0263052086999,99.8923256748999,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
356,E15-1_356,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0263052086999,99.8920939371,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
357,E15-1_357,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0263276782,99.8919097353,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
358,E15-1_358,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0264063214,99.8918503154,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
375,E15-1_375,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0250974683999,99.8911729282,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
376,E15-1_376,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0252435212,99.8911372761999,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
377,E15-1_377,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0252435212,99.8912620580999,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
378,E15-1_378,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0254008086,99.8912026381999,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
394,E15-1_394,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0259625483999,99.8911669862,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
395,E15-1_395,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0259344613999,99.8914522018999,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
396,E15-1_396,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0260243395999,99.8916661135999,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
397,E15-1_397,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0259119918999,99.8916661135999,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
398,E15-1_398,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0260355744,99.8920761111999,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
399,E15-1_399,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0258221136,99.8919335032999,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
418,E15-1_418,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0256929134999,99.892236545,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
419,E15-1_419,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0256030352,99.8923791528,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
420,E15-1_420,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0254906871,99.8922781388999,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
421,E15-1_421,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0253895737999,99.8924504567,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
422,E15-1_422,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0252547559999,99.8925692966,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
423,E15-1_423,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0251199381,99.8925752386,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
424,E15-1_424,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0252154341,99.8918740833999,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
425,E15-1_425,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0252154341,99.8920404592,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
426,E15-1_426,ต้นไม้,E,Acasia auriculiformis A. Cunn.ex Benth.,FABACEAE,E15-1,กระถินณรงค์,กระถินป่าหรือกระถินแดง,0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/16/62, ,19.0251817296,99.892177125,เป็นไม้ขนาดกลาง ไม้โตเร็วมีลำต้นสูงประมาณ 10-20 เมตร ลำต้นทรงกลม ตั้งตรง กิ่งแขนงเล็กห้อยย้อ,
